date,open,high,low,close,volume
2019-11-06,11874.0,12040.0,11700.0,11755.4,2713
2019-11-07,11894.7,11894.7,11575.0,11639.7,1820
2019-11-08,11666.0,11713.5,11309.0,11379.9,3063
2019-11-11,11430.0,11450.0,11130.0,11207.9,2545
2019-11-13,11208.0,11299.0,10940.0,10980.8,3472
2019-11-14,10981.0,11249.9,10800.0,10988.4,2769
2019-11-15,10999.0,11350.0,10862.9,11160.5,14488
2019-11-18,11160.0,11349.9,11000.0,11107.0,2467
2019-11-19,11107.0,11200.0,10985.0,11039.3,3860
2019-11-20,11000.0,11125.0,10980.0,11016.7,1962
2019-11-21,11020.0,11097.2,10850.0,10925.2,2035
2019-11-22,10925.0,10980.0,10760.0,10801.4,3135
2019-11-25,10801.4,11099.0,10801.3,11035.7,22966
2019-11-26,11150.0,11341.7,11052.0,11292.7,4642
2019-11-27,11290.0,11748.0,11290.0,11399.5,6640
2019-11-28,11399.5,11675.0,11299.5,11576.8,4281
2019-11-29,11528.0,11590.0,11342.0,11400.0,3036
2019-12-02,11441.9,11441.9,11300.0,11334.5,6940
2019-12-03,11307.4,11374.9,11297.8,11300.2,5067
2019-12-04,11300.0,11699.0,11298.5,11455.8,21813
2019-12-05,11451.2,11550.0,11181.8,11350.2,2162
2019-12-06,11474.8,11525.0,11402.0,11486.2,2781
2019-12-09,11458.2,11530.0,11328.0,11471.0,5120
2019-12-10,11435.4,11435.4,11162.0,11229.7,6916
2019-12-11,11229.0,11350.0,11175.0,11232.5,4230
2019-12-12,11230.0,11330.0,11200.0,11277.0,2062
2019-12-13,11277.0,11500.0,11261.0,11409.3,1910
2019-12-16,11448.3,11448.3,11331.7,11358.8,2661
2019-12-17,11360.2,11438.0,11265.9,11320.3,1049
2019-12-18,11375.0,11423.0,11267.2,11350.0,6053
2019-12-19,11275.0,11449.0,11268.7,11381.7,1414
2019-12-20,11434.0,11434.0,11302.3,11348.8,4052
2019-12-23,11280.1,11599.0,11252.6,11531.2,3489
2019-12-24,11470.0,11520.0,11375.0,11442.5,5947
2019-12-26,11400.0,11800.0,11380.0,11476.2,2654
2019-12-27,11505.2,11614.8,11400.0,11481.8,2829
2019-12-30,11410.0,11518.5,11410.0,11496.3,2846
2019-12-31,11547.8,11550.0,11356.0,11447.0,8493
2020-01-01,11430.3,11472.0,11374.0,11408.6,4548
2020-01-02,11360.0,11451.2,11290.1,11317.0,1411
2020-01-03,11375.0,11388.1,11290.0,11322.8,6039
2020-01-06,11330.0,11334.9,11200.0,11217.0,11057
2020-01-07,11360.0,11360.0,11018.5,11099.3,12747
2020-01-08,11088.0,11088.0,10950.0,10978.5,4975
2020-01-09,10990.0,11149.0,10990.0,11110.0,1650
2020-01-10,11113.7,11209.5,11000.0,11128.9,2957
2020-01-13,11030.0,11246.8,10980.5,11122.2,43121
2020-01-14,11100.0,11320.0,11100.0,11206.8,2743
2020-01-15,11276.8,11276.8,11121.7,11197.8,2137
2020-01-16,11197.8,11490.0,11150.0,11194.9,5349
2020-01-17,11194.9,11340.0,11194.9,11237.2,1449
2020-01-20,11237.8,11375.0,11222.6,11308.5,3033
2020-01-21,11222.0,11300.0,11200.0,11250.1,7450
2020-01-22,11262.5,11330.0,11132.0,11246.2,6723
2020-01-23,11156.0,11347.0,11110.0,11257.4,1960
2020-01-24,11320.0,11355.0,11200.0,11337.6,2216
2020-01-27,11399.8,11399.8,11111.9,11161.9,1666
2020-01-28,11275.0,11275.0,11080.0,11112.5,1621
2020-01-29,11190.0,11250.5,10980.0,11160.0,17363
2020-01-30,11160.0,11245.0,10739.4,10926.9,3590
2020-01-31,11035.0,11053.2,10850.0,10991.8,2985
2020-02-01,10950.0,12388.8,10950.0,11984.7,10407
2020-02-03,11803.0,11820.0,11542.0,11651.5,4827
2020-02-04,11651.7,11700.0,11450.0,11601.4,3357
2020-02-05,11659.0,11740.0,11401.2,11527.8,1718
2020-02-06,11562.0,11710.2,11460.0,11525.5,1523
2020-02-07,11490.0,11694.3,11388.0,11523.7,3104
2020-02-10,11599.9,11840.0,11388.0,11710.8,2703
2020-02-11,11676.0,11800.0,11325.0,11444.6,2650
2020-02-12,11412.0,11720.0,11261.9,11367.7,29570
2020-02-13,11401.0,11678.0,11250.0,11630.2,2743
2020-02-14,11596.0,11600.0,11450.4,11498.5,1568
2020-02-17,11533.0,11533.0,11359.2,11412.0,1878
2020-02-18,11400.0,11400.0,11210.0,11256.8,2996
2020-02-19,11290.0,11290.0,11160.0,11175.8,1660
2020-02-20,11209.0,11209.0,11100.0,11150.8,4317
2020-02-24,11176.0,11293.5,11000.0,11184.2,3253
2020-02-25,11151.0,11200.0,11151.0,11177.3,2692
2020-02-26,11177.3,11264.0,11106.0,11244.0,6386
2020-02-27,11277.0,11277.0,11188.0,11244.5,3181
2020-02-28,11050.2,11573.8,11001.1,11137.1,12835
2020-03-02,11080.0,11184.2,10902.0,10967.3,12176
2020-03-03,10929.4,11083.3,10751.1,10852.0,4765
2020-03-04,10852.1,10968.7,10280.0,10423.2,4266
2020-03-05,10540.0,10556.0,10112.0,10298.2,5875
2020-03-06,10298.0,10698.0,10012.2,10488.5,8612
2020-03-09,10438.0,10571.2,10207.5,10471.6,5189
2020-03-11,10400.0,10685.0,10000.0,10057.5,5478
2020-03-12,10000.0,10000.0,8899.1,9559.65,13463
2020-03-13,8959.65,10390.0,8400.0,10117.0,11425
2020-03-16,10000.0,10488.8,9800.05,10089.7,25807
2020-03-17,10086.0,10395.8,9777.0,10004.0,5105
2020-03-18,10170.0,10248.2,9815.45,10039.2,10373
2020-03-19,9904.45,10200.0,8576.05,9507.0,12781
2020-03-20,9750.0,10000.0,9478.8,9826.8,7086
2020-03-23,8626.0,9800.0,8626.0,8917.65,6148
2020-03-24,8627.0,9199.75,8627.0,9035.35,5268
2020-03-25,9299.9,9480.0,8755.5,9128.05,5453
2020-03-26,9124.0,9712.55,8950.0,9429.45,12295
2020-03-27,9550.0,10688.0,9501.0,9873.45,13342
2020-03-30,9927.0,10261.8,9703.5,10081.2,3710
2020-03-31,10320.0,10550.0,10010.0,10269.3,16275
2020-04-01,10161.3,10499.3,10125.0,10410.7,5079
2020-04-03,10321.0,10500.0,9990.05,10363.0,10634
2020-04-07,10420.0,10700.0,10210.1,10500.7,10368
2020-04-08,10498.8,11199.0,10428.2,10980.3,18803
2020-04-09,11330.0,11580.0,10802.0,10901.9,8383
2020-04-13,10999.0,11219.8,10550.0,11144.5,4023
2020-04-15,11050.0,11400.0,11001.0,11132.3,6247
2020-04-16,11132.4,11175.5,10850.0,11036.0,7336
2020-04-17,11061.0,11300.0,10926.5,11034.0,4394
2020-04-20,11174.9,11185.0,10762.2,10846.0,2346
2020-04-21,10700.0,10999.0,10500.0,10768.5,3126
2020-04-22,10650.0,10950.0,10325.0,10734.7,27163
2020-04-23,10801.0,11006.0,10655.0,10844.2,2690
2020-04-24,10780.0,10848.0,10440.0,10473.0,3086
2020-04-27,10680.0,10860.0,10460.0,10494.4,3956
2020-04-28,10659.0,10749.8,10400.0,10536.3,3045
2020-04-29,10590.0,10700.0,10237.5,10526.0,3315
2020-04-30,10577.0,10640.0,10358.0,10556.2,16813
2020-05-04,10358.0,10650.0,10183.4,10321.0,4990
2020-05-05,10499.0,10499.0,10000.1,10071.0,4862
2020-05-06,10052.0,10375.0,9964.0,10143.3,5056
2020-05-07,10145.0,10339.1,10014.3,10159.2,3153
2020-05-08,10297.0,10349.0,9999.9,10028.0,6315
2020-05-11,10052.0,10169.0,9999.0,10048.8,3693
2020-05-12,10140.0,10225.0,9924.0,10189.3,2687
2020-05-13,10350.0,10350.0,10051.5,10114.8,2045
2020-05-14,10040.0,10215.0,10040.0,10123.6,2735
2020-05-15,10099.8,10100.0,10021.0,10075.8,934
2020-05-18,10031.0,10100.0,9893.95,10077.3,2141
2020-05-19,10100.0,10100.0,9980.65,10056.8,1529
2020-05-20,9990.05,10100.0,9980.1,10020.7,1255
2020-05-21,10050.0,10089.9,9950.0,9976.55,1311
2020-05-22,9982.0,10040.0,9925.05,9941.7,956
2020-05-26,9851.1,10050.0,9851.1,10020.7,2021
2020-05-27,10100.0,10150.0,9900.05,9910.25,5675
2020-05-28,9988.0,9988.0,9734.0,9789.6,5855
2020-05-29,9850.0,9948.0,9750.0,9893.3,7120
2020-06-01,9993.0,10079.0,9935.7,10019.7,3763
2020-06-02,10094.7,10150.0,9940.15,10031.0,6891
2020-06-03,10035.0,10150.0,10000.0,10071.0,2557
2020-06-04,10140.0,10200.0,10058.0,10146.7,3083
2020-06-05,10146.7,10180.0,10040.0,10068.0,2264
2020-06-08,10060.0,10189.8,10053.0,10078.5,5816
2020-06-09,10100.0,10137.0,9900.0,9933.8,4470
2020-06-10,9900.0,9995.05,9900.0,9953.2,1988
2020-06-11,9990.0,9990.0,9917.05,9968.75,1412
2020-06-12,9802.05,9979.0,9800.0,9960.4,2750
2020-06-15,9866.3,10049.9,9866.3,10000.0,8090
2020-06-16,10002.0,10100.0,9885.95,9909.95,11660
2020-06-17,9939.7,10050.0,9840.65,9987.4,5920
2020-06-18,9980.0,10040.0,9900.0,10006.7,2357
2020-06-19,10020.0,10055.5,9773.95,9839.0,10170
2020-06-22,9949.0,9949.0,9851.0,9877.1,15029
2020-06-23,9895.85,9940.0,9878.0,9919.75,22063
2020-06-24,9971.0,10050.0,9790.65,9953.55,9382
2020-06-25,9851.3,10098.0,9850.0,9929.2,15190
2020-06-26,9930.05,10239.9,9859.5,10168.0,5503
2020-06-29,10168.0,10200.0,9999.0,10175.1,2474
2020-06-30,10177.0,10200.0,10100.0,10151.7,1673
2020-07-01,10016.0,10295.0,10016.0,10233.4,4146
2020-07-02,10320.0,10385.0,10120.0,10238.0,4465
2020-07-03,10344.0,10376.7,10185.6,10348.2,2758
2020-07-06,10367.0,10399.9,10211.8,10319.7,3837
2020-07-07,10319.7,10392.0,10225.6,10352.8,2548
2020-07-08,10350.0,11352.8,10041.0,10970.5,29829
2020-07-09,10688.0,10790.2,10538.0,10622.9,7292
2020-07-10,10646.0,10646.0,10325.0,10382.1,3949
2020-07-13,10412.0,10646.0,10250.2,10339.7,5555
2020-07-14,10330.0,10525.0,10100.0,10150.8,6797
2020-07-15,10295.0,10443.4,10120.0,10249.5,15092
2020-07-16,10397.0,10479.8,10171.0,10294.0,6262
2020-07-17,10300.0,10512.0,10201.0,10486.7,6780
2020-07-20,10512.0,10899.0,10281.7,10678.1,9873
2020-07-21,10678.2,10778.0,10501.0,10701.2,4762
2020-07-22,10750.0,10790.0,10536.2,10713.8,4365
2020-07-23,10620.0,10844.8,10620.0,10722.6,6669
2020-07-24,10722.6,10898.0,10655.0,10809.3,19769
2020-07-27,10810.0,10860.0,10655.0,10691.8,2171
2020-07-28,10615.2,10820.0,10475.0,10514.8,3542
